 Geometry
     69     30
 Curves
       1       1
      25
 -0.7303882E+03  0.7580475E-03 -0.6593458E+03
 -0.7719017E+03  0.7580475E-03 -0.6087615E+03
 -0.8100180E+03  0.7580475E-03 -0.5555702E+03
 -0.8445738E+03  0.7580475E-03 -0.5000000E+03
 -0.8754211E+03  0.7580475E-03 -0.4422887E+03
 -0.9024279E+03  0.7580475E-03 -0.3826834E+03
 -0.9254785E+03  0.7580475E-03 -0.3214394E+03
 -0.9444742E+03  0.7580475E-03 -0.2588191E+03
 -0.9593337E+03  0.7580475E-03 -0.1950903E+03
 -0.9699933E+03  0.7580475E-03 -0.1305262E+03
 -0.9764073E+03  0.7580475E-03 -0.6540316E+02
 -0.9785484E+03  0.7580475E-03 -0.1836970E-12
       3       1
      25
 -0.9785484E+03  0.7580490E-03 -0.1224647E-12
 -0.9764073E+03  0.6540389E+02 -0.1222025E-12
 -0.9699933E+03  0.1305270E+03 -0.1214170E-12
 -0.9593337E+03  0.1950911E+03 -0.1201116E-12
 -0.9444742E+03  0.2588198E+03 -0.1182918E-12
 -0.9254785E+03  0.3214402E+03 -0.1159655E-12
 -0.9024279E+03  0.3826842E+03 -0.1131426E-12
 -0.8754212E+03  0.4422894E+03 -0.1098352E-12
 -0.8445738E+03  0.5000008E+03 -0.1060575E-12
 -0.8100180E+03  0.5555710E+03 -0.1018257E-12
 -0.7719018E+03  0.6087622E+03 -0.9715776E-13
 -0.7303882E+03  0.6593466E+03 -0.9207382E-13
 -0.6856552E+03  0.7071075E+03 -0.8659561E-13
 -0.6378942E+03  0.7518406E+03 -0.8074657E-13
 -0.5873099E+03  0.7933541E+03 -0.7455178E-13
 -0.5341186E+03  0.8314704E+03 -0.6803773E-13
 -0.4785484E+03  0.8660262E+03 -0.6123234E-13
 -0.4208371E+03  0.8968735E+03 -0.5416475E-13
 -0.3612318E+03  0.9238803E+03 -0.4686520E-13
 -0.2999878E+03  0.9469309E+03 -0.3936498E-13
 -0.2373675E+03  0.9659266E+03 -0.3169620E-13
 -0.1736387E+03  0.9807860E+03 -0.2389167E-13
 -0.1090746E+03  0.9914456E+03 -0.1598484E-13
 -0.4395156E+02  0.9978597E+03 -0.8009577E-14
  0.2145160E+02  0.1000001E+04  0.1969382E-28
       4       1
      25
  0.1021452E+04  0.7580490E-03  0.0000000E+00
  0.1019311E+04  0.6540389E+02  0.0000000E+00
  0.1012896E+04  0.1305270E+03  0.0000000E+00
  0.1002237E+04  0.1950911E+03  0.0000000E+00
  0.9873774E+03  0.2588198E+03  0.0000000E+00
  0.9683817E+03  0.3214402E+03  0.0000000E+00
  0.9453311E+03  0.3826842E+03  0.0000000E+00
  0.9183243E+03  0.4422894E+03  0.0000000E+00
  0.8874770E+03  0.5000008E+03  0.0000000E+00
  0.8529212E+03  0.5555710E+03  0.0000000E+00
  0.8148049E+03  0.6087622E+03  0.0000000E+00
  0.7732914E+03  0.6593466E+03  0.0000000E+00
  0.7285584E+03  0.7071075E+03  0.0000000E+00
  0.6807974E+03  0.7518406E+03  0.0000000E+00
  0.6302130E+03  0.7933541E+03  0.0000000E+00
  0.5770218E+03  0.8314704E+03  0.0000000E+00
  0.5214516E+03  0.8660262E+03  0.0000000E+00
  0.4637403E+03  0.8968735E+03  0.0000000E+00
  0.4041350E+03  0.9238803E+03  0.0000000E+00
  0.3428910E+03  0.9469309E+03  0.0000000E+00
  0.2802707E+03  0.9659266E+03  0.0000000E+00
  0.2165419E+03  0.9807860E+03  0.0000000E+00
  0.1519778E+03  0.9914456E+03  0.0000000E+00
  0.8685476E+02  0.9978597E+03  0.0000000E+00
  0.2145160E+02  0.1000001E+04  0.0000000E+00
       5       1
      25
 -0.9785484E+03  0.7580475E-03 -0.1836970E-12
 -0.9764073E+03  0.7580475E-03  0.6540313E+02
 -0.9699933E+03  0.7580475E-03  0.1305262E+03
 -0.9593337E+03  0.7580475E-03  0.1950903E+03
 -0.9444742E+03  0.7580475E-03  0.2588191E+03
 -0.9254785E+03  0.7580475E-03  0.3214395E+03
 -0.9024279E+03  0.7580475E-03  0.3826834E+03
 -0.8754212E+03  0.7580475E-03  0.4422887E+03
 -0.8445738E+03  0.7580475E-03  0.5000000E+03
 -0.8100180E+03  0.7580475E-03  0.5555702E+03
 -0.7719018E+03  0.7580475E-03  0.6087614E+03
 -0.7303882E+03  0.7580475E-03  0.6593458E+03
 -0.6856552E+03  0.7580475E-03  0.7071068E+03
 -0.6378942E+03  0.7580475E-03  0.7518398E+03
 -0.5873099E+03  0.7580475E-03  0.7933533E+03
 -0.5341186E+03  0.7580475E-03  0.8314696E+03
 -0.4785484E+03  0.7580475E-03  0.8660254E+03
 -0.4208371E+03  0.7580475E-03  0.8968727E+03
 -0.3612318E+03  0.7580475E-03  0.9238795E+03
 -0.2999878E+03  0.7580475E-03  0.9469301E+03
 -0.2373675E+03  0.7580475E-03  0.9659258E+03
 -0.1736387E+03  0.7580475E-03  0.9807853E+03
 -0.1090746E+03  0.7580475E-03  0.9914449E+03
 -0.4395156E+02  0.7580475E-03  0.9978589E+03
  0.2145160E+02  0.7580475E-03  0.1000000E+04
       6       1
      25
  0.2145160E+02  0.7580475E-03  0.1000000E+04
  0.8685473E+02  0.7580475E-03  0.9978589E+03
  0.1519778E+03  0.7580475E-03  0.9914449E+03
  0.2165419E+03  0.7580475E-03  0.9807853E+03
  0.2802706E+03  0.7580475E-03  0.9659258E+03
  0.3428911E+03  0.7580475E-03  0.9469301E+03
  0.4041350E+03  0.7580475E-03  0.9238795E+03
  0.4637403E+03  0.7580475E-03  0.8968727E+03
  0.5214516E+03  0.7580475E-03  0.8660254E+03
  0.5770218E+03  0.7580475E-03  0.8314696E+03
  0.6302130E+03  0.7580475E-03  0.7933533E+03
  0.6807974E+03  0.7580475E-03  0.7518398E+03
  0.7285584E+03  0.7580475E-03  0.7071068E+03
  0.7732914E+03  0.7580475E-03  0.6593458E+03
  0.8148049E+03  0.7580475E-03  0.6087615E+03
  0.8529212E+03  0.7580475E-03  0.5555702E+03
  0.8874770E+03  0.7580475E-03  0.5000000E+03
  0.9183243E+03  0.7580475E-03  0.4422887E+03
  0.9453311E+03  0.7580475E-03  0.3826834E+03
  0.9683817E+03  0.7580475E-03  0.3214394E+03
  0.9873774E+03  0.7580475E-03  0.2588191E+03
  0.1002237E+04  0.7580475E-03  0.1950903E+03
  0.1012896E+04  0.7580475E-03  0.1305262E+03
  0.1019311E+04  0.7580475E-03  0.6540316E+02
  0.1021452E+04  0.7580475E-03  0.3061617E-12
       7       1
      25
  0.8252635E+02  0.9559642E+02  0.8767024E+01
  0.8252579E+02  0.9559529E+02  0.8766433E+01
  0.8252521E+02  0.9559412E+02  0.8765840E+01
  0.8252461E+02  0.9559291E+02  0.8765247E+01
  0.8252399E+02  0.9559167E+02  0.8764652E+01
  0.8252335E+02  0.9559039E+02  0.8764057E+01
  0.8252270E+02  0.9558908E+02  0.8763461E+01
  0.8252203E+02  0.9558774E+02  0.8762864E+01
  0.8252134E+02  0.9558636E+02  0.8762267E+01
  0.8252064E+02  0.9558495E+02  0.8761670E+01
  0.8251991E+02  0.9558352E+02  0.8761073E+01
  0.8251918E+02  0.9558205E+02  0.8760476E+01
  0.8251842E+02  0.9558055E+02  0.8759880E+01
  0.8251765E+02  0.9557902E+02  0.8759283E+01
  0.8251687E+02  0.9557746E+02  0.8758688E+01
  0.8251607E+02  0.9557588E+02  0.8758093E+01
  0.8251525E+02  0.9557426E+02  0.8757499E+01
  0.8251443E+02  0.9557262E+02  0.8756905E+01
  0.8251358E+02  0.9557095E+02  0.8756313E+01
  0.8251273E+02  0.9556926E+02  0.8755722E+01
  0.8251186E+02  0.9556754E+02  0.8755133E+01
  0.8251097E+02  0.9556580E+02  0.8754545E+01
  0.8251008E+02  0.9556403E+02  0.8753958E+01
  0.8250917E+02  0.9556225E+02  0.8753373E+01
  0.8250825E+02  0.9556043E+02  0.8752790E+01
       8       1
      25
  0.8252635E+02  0.9559642E+02  0.8767024E+01
  0.8252689E+02  0.9559752E+02  0.8767613E+01
  0.8252741E+02  0.9559858E+02  0.8768201E+01
  0.8252791E+02  0.9559960E+02  0.8768787E+01
  0.8252840E+02  0.9560058E+02  0.8769371E+01
  0.8252886E+02  0.9560153E+02  0.8769953E+01
  0.8252929E+02  0.9560243E+02  0.8770532E+01
  0.8252971E+02  0.9560328E+02  0.8771108E+01
  0.8253010E+02  0.9560409E+02  0.8771681E+01
  0.8253047E+02  0.9560486E+02  0.8772251E+01
  0.8253082E+02  0.9560559E+02  0.8772818E+01
  0.8253114E+02  0.9560627E+02  0.8773381E+01
  0.8253145E+02  0.9560691E+02  0.8773940E+01
  0.8253172E+02  0.9560751E+02  0.8774496E+01
  0.8253198E+02  0.9560806E+02  0.8775049E+01
  0.8253221E+02  0.9560856E+02  0.8775597E+01
  0.8253241E+02  0.9560901E+02  0.8776138E+01
  0.8253259E+02  0.9560940E+02  0.8776672E+01
  0.8253273E+02  0.9560975E+02  0.8777199E+01
  0.8253285E+02  0.9561003E+02  0.8777720E+01
  0.8253294E+02  0.9561027E+02  0.8778235E+01
  0.8253301E+02  0.9561046E+02  0.8778745E+01
  0.8253305E+02  0.9561060E+02  0.8779249E+01
  0.8253307E+02  0.9561069E+02  0.8779750E+01
  0.8253306E+02  0.9561074E+02  0.8780247E+01
       9       1
      25
  0.8253306E+02  0.9561074E+02  0.8780247E+01
  0.8253300E+02  0.9561070E+02  0.8780795E+01
  0.8253291E+02  0.9561059E+02  0.8781326E+01
  0.8253278E+02  0.9561041E+02  0.8781842E+01
  0.8253262E+02  0.9561016E+02  0.8782342E+01
  0.8253242E+02  0.9560984E+02  0.8782827E+01
  0.8253218E+02  0.9560945E+02  0.8783296E+01
  0.8253191E+02  0.9560899E+02  0.8783750E+01
  0.8253159E+02  0.9560845E+02  0.8784190E+01
  0.8253124E+02  0.9560783E+02  0.8784615E+01
  0.8253085E+02  0.9560715E+02  0.8785024E+01
  0.8253043E+02  0.9560641E+02  0.8785416E+01
  0.8252998E+02  0.9560561E+02  0.8785791E+01
  0.8252950E+02  0.9560474E+02  0.8786150E+01
  0.8252898E+02  0.9560380E+02  0.8786491E+01
  0.8252843E+02  0.9560280E+02  0.8786816E+01
  0.8252784E+02  0.9560173E+02  0.8787123E+01
  0.8252723E+02  0.9560060E+02  0.8787412E+01
  0.8252658E+02  0.9559941E+02  0.8787684E+01
  0.8252590E+02  0.9559816E+02  0.8787939E+01
  0.8252519E+02  0.9559685E+02  0.8788177E+01
  0.8252445E+02  0.9559548E+02  0.8788397E+01
  0.8252369E+02  0.9559406E+02  0.8788600E+01
  0.8252289E+02  0.9559258E+02  0.8788786E+01
  0.8252207E+02  0.9559105E+02  0.8788953E+01
      10       1
      25
  0.8250572E+02  0.9556019E+02  0.8789354E+01
  0.8250650E+02  0.9556167E+02  0.8789419E+01
  0.8250727E+02  0.9556314E+02  0.8789477E+01
  0.8250804E+02  0.9556460E+02  0.8789529E+01
  0.8250880E+02  0.9556604E+02  0.8789574E+01
  0.8250955E+02  0.9556747E+02  0.8789612E+01
  0.8251030E+02  0.9556888E+02  0.8789643E+01
  0.8251103E+02  0.9557027E+02  0.8789667E+01
  0.8251176E+02  0.9557165E+02  0.8789684E+01
  0.8251248E+02  0.9557301E+02  0.8789694E+01
  0.8251319E+02  0.9557435E+02  0.8789696E+01
  0.8251389E+02  0.9557567E+02  0.8789692E+01
  0.8251458E+02  0.9557698E+02  0.8789680E+01
  0.8251526E+02  0.9557826E+02  0.8789660E+01
  0.8251593E+02  0.9557953E+02  0.8789633E+01
  0.8251659E+02  0.9558078E+02  0.8789599E+01
  0.8251724E+02  0.9558200E+02  0.8789557E+01
  0.8251788E+02  0.9558321E+02  0.8789508E+01
  0.8251851E+02  0.9558439E+02  0.8789452E+01
  0.8251914E+02  0.9558556E+02  0.8789387E+01
  0.8251974E+02  0.9558670E+02  0.8789316E+01
  0.8252034E+02  0.9558782E+02  0.8789237E+01
  0.8252093E+02  0.9558892E+02  0.8789150E+01
  0.8252150E+02  0.9558999E+02  0.8789056E+01
  0.8252207E+02  0.9559105E+02  0.8788953E+01
      11       1
      25
  0.8250572E+02  0.9556019E+02  0.8789354E+01
  0.8250373E+02  0.9555641E+02  0.8789164E+01
  0.8250171E+02  0.9555256E+02  0.8788933E+01
  0.8249965E+02  0.9554863E+02  0.8788663E+01
  0.8249756E+02  0.9554464E+02  0.8788355E+01
  0.8249543E+02  0.9554058E+02  0.8788011E+01
  0.8249328E+02  0.9553646E+02  0.8787632E+01
  0.8249111E+02  0.9553230E+02  0.8787219E+01
  0.8248891E+02  0.9552809E+02  0.8786776E+01
  0.8248670E+02  0.9552386E+02  0.8786302E+01
  0.8248448E+02  0.9551959E+02  0.8785800E+01
  0.8248224E+02  0.9551529E+02  0.8785269E+01
  0.8247999E+02  0.9551096E+02  0.8784711E+01
  0.8247773E+02  0.9550660E+02  0.8784127E+01
  0.8247545E+02  0.9550222E+02  0.8783517E+01
  0.8247316E+02  0.9549781E+02  0.8782883E+01
  0.8247086E+02  0.9549338E+02  0.8782225E+01
  0.8246856E+02  0.9548894E+02  0.8781546E+01
  0.8246624E+02  0.9548448E+02  0.8780847E+01
  0.8246392E+02  0.9548000E+02  0.8780127E+01
  0.8246159E+02  0.9547550E+02  0.8779385E+01
  0.8245925E+02  0.9547099E+02  0.8778622E+01
  0.8245691E+02  0.9546646E+02  0.8777836E+01
  0.8245455E+02  0.9546190E+02  0.8777027E+01
  0.8245218E+02  0.9545732E+02  0.8776193E+01
      12       1
      25
  0.8245218E+02  0.9545732E+02  0.8776193E+01
  0.8245231E+02  0.9545732E+02  0.8774201E+01
  0.8245244E+02  0.9545732E+02  0.8772209E+01
  0.8245257E+02  0.9545732E+02  0.8770217E+01
  0.8245270E+02  0.9545732E+02  0.8768225E+01
  0.8245283E+02  0.9545732E+02  0.8766233E+01
  0.8245296E+02  0.9545732E+02  0.8764241E+01
  0.8245309E+02  0.9545732E+02  0.8762249E+01
  0.8245322E+02  0.9545732E+02  0.8760257E+01
  0.8245335E+02  0.9545732E+02  0.8758265E+01
  0.8245349E+02  0.9545732E+02  0.8756273E+01
  0.8245362E+02  0.9545732E+02  0.8754281E+01
  0.8245375E+02  0.9545732E+02  0.8752290E+01
  0.8245388E+02  0.9545732E+02  0.8750298E+01
  0.8245401E+02  0.9545732E+02  0.8748306E+01
  0.8245414E+02  0.9545732E+02  0.8746314E+01
  0.8245427E+02  0.9545732E+02  0.8744322E+01
  0.8245440E+02  0.9545732E+02  0.8742330E+01
  0.8245453E+02  0.9545732E+02  0.8740338E+01
  0.8245466E+02  0.9545732E+02  0.8738346E+01
  0.8245479E+02  0.9545732E+02  0.8736354E+01
  0.8245492E+02  0.9545732E+02  0.8734362E+01
  0.8245505E+02  0.9545732E+02  0.8732370E+01
  0.8245518E+02  0.9545732E+02  0.8730378E+01
  0.8245531E+02  0.9545732E+02  0.8728386E+01
      13       1
      25
  0.8245531E+02  0.9545732E+02  0.8728386E+01
  0.8245774E+02  0.9546202E+02  0.8729244E+01
  0.8246015E+02  0.9546668E+02  0.8730116E+01
  0.8246254E+02  0.9547131E+02  0.8731003E+01
  0.8246492E+02  0.9547591E+02  0.8731903E+01
  0.8246728E+02  0.9548049E+02  0.8732817E+01
  0.8246963E+02  0.9548504E+02  0.8733745E+01
  0.8247196E+02  0.9548956E+02  0.8734687E+01
  0.8247428E+02  0.9549407E+02  0.8735643E+01
  0.8247658E+02  0.9549854E+02  0.8736613E+01
  0.8247887E+02  0.9550299E+02  0.8737596E+01
  0.8248113E+02  0.9550740E+02  0.8738593E+01
  0.8248338E+02  0.9551177E+02  0.8739604E+01
  0.8248560E+02  0.9551611E+02  0.8740630E+01
  0.8248781E+02  0.9552041E+02  0.8741669E+01
  0.8248999E+02  0.9552466E+02  0.8742724E+01
  0.8249215E+02  0.9552887E+02  0.8743793E+01
  0.8249428E+02  0.9553304E+02  0.8744877E+01
  0.8249639E+02  0.9553715E+02  0.8745974E+01
  0.8249846E+02  0.9554121E+02  0.8747084E+01
  0.8250050E+02  0.9554520E+02  0.8748205E+01
  0.8250250E+02  0.9554912E+02  0.8749337E+01
  0.8250446E+02  0.9555297E+02  0.8750478E+01
  0.8250638E+02  0.9555674E+02  0.8751630E+01
  0.8250825E+02  0.9556043E+02  0.8752790E+01
      14       1
      25
  0.7739953E+02  0.9545732E+02  0.8774899E+01
  0.7761006E+02  0.9545732E+02  0.8783509E+01
  0.7782087E+02  0.9545732E+02  0.8790763E+01
  0.7803194E+02  0.9545732E+02  0.8796700E+01
  0.7824323E+02  0.9545732E+02  0.8801371E+01
  0.7845467E+02  0.9545732E+02  0.8804886E+01
  0.7866624E+02  0.9545732E+02  0.8807347E+01
  0.7887788E+02  0.9545732E+02  0.8808880E+01
  0.7908956E+02  0.9545732E+02  0.8809602E+01
  0.7930124E+02  0.9545732E+02  0.8809607E+01
  0.7951289E+02  0.9545732E+02  0.8808976E+01
  0.7972448E+02  0.9545732E+02  0.8807757E+01
  0.7993598E+02  0.9545732E+02  0.8805986E+01
  0.8014738E+02  0.9545732E+02  0.8803696E+01
  0.8035863E+02  0.9545732E+02  0.8800945E+01
  0.8056971E+02  0.9545732E+02  0.8797831E+01
  0.8078058E+02  0.9545732E+02  0.8794507E+01
  0.8099120E+02  0.9545732E+02  0.8791177E+01
  0.8120153E+02  0.9545732E+02  0.8788071E+01
  0.8141154E+02  0.9545732E+02  0.8785373E+01
  0.8162123E+02  0.9545732E+02  0.8783178E+01
  0.8183061E+02  0.9545732E+02  0.8781440E+01
  0.8203949E+02  0.9545732E+02  0.8780011E+01
  0.8224687E+02  0.9545732E+02  0.8778664E+01
  0.8245218E+02  0.9545732E+02  0.8776193E+01
      15       1
      25
  0.7256266E+02  0.9545732E+02  0.8103999E+01
  0.7273055E+02  0.9545732E+02  0.8216712E+01
  0.7292233E+02  0.9545732E+02  0.8270952E+01
  0.7311691E+02  0.9545732E+02  0.8314398E+01
  0.7331293E+02  0.9545732E+02  0.8352406E+01
  0.7350999E+02  0.9545732E+02  0.8386911E+01
  0.7370794E+02  0.9545732E+02  0.8418862E+01
  0.7390675E+02  0.9545732E+02  0.8448795E+01
  0.7410637E+02  0.9545732E+02  0.8477045E+01
  0.7430680E+02  0.9545732E+02  0.8503842E+01
  0.7450802E+02  0.9545732E+02  0.8529350E+01
  0.7471002E+02  0.9545732E+02  0.8553700E+01
  0.7491277E+02  0.9545732E+02  0.8576979E+01
  0.7511627E+02  0.9545732E+02  0.8599249E+01
  0.7532051E+02  0.9545732E+02  0.8620541E+01
  0.7552549E+02  0.9545732E+02  0.8640863E+01
  0.7573119E+02  0.9545732E+02  0.8660209E+01
  0.7593764E+02  0.9545732E+02  0.8678543E+01
  0.7614480E+02  0.9545732E+02  0.8695846E+01
  0.7635267E+02  0.9545732E+02  0.8712054E+01
  0.7656115E+02  0.9545732E+02  0.8727128E+01
  0.7677014E+02  0.9545732E+02  0.8740997E+01
  0.7697955E+02  0.9545732E+02  0.8753614E+01
  0.7718936E+02  0.9545732E+02  0.8764921E+01
  0.7739953E+02  0.9545732E+02  0.8774899E+01
      16       1
      25
  0.7269684E+02  0.9551059E+02  0.8115248E+01
  0.7269659E+02  0.9551053E+02  0.8115249E+01
  0.7269574E+02  0.9551034E+02  0.8115191E+01
  0.7269428E+02  0.9551000E+02  0.8115071E+01
  0.7269225E+02  0.9550952E+02  0.8114896E+01
  0.7268967E+02  0.9550890E+02  0.8114674E+01
  0.7268657E+02  0.9550814E+02  0.8114409E+01
  0.7268297E+02  0.9550724E+02  0.8114102E+01
  0.7267891E+02  0.9550621E+02  0.8113754E+01
  0.7267439E+02  0.9550502E+02  0.8113365E+01
  0.7266946E+02  0.9550370E+02  0.8112939E+01
  0.7266414E+02  0.9550221E+02  0.8112476E+01
  0.7265845E+02  0.9550057E+02  0.8111978E+01
  0.7265240E+02  0.9549874E+02  0.8111447E+01
  0.7264603E+02  0.9549672E+02  0.8110882E+01
  0.7263933E+02  0.9549447E+02  0.8110287E+01
  0.7263231E+02  0.9549196E+02  0.8109658E+01
  0.7262495E+02  0.9548914E+02  0.8108994E+01
  0.7261726E+02  0.9548595E+02  0.8108298E+01
  0.7260921E+02  0.9548238E+02  0.8107581E+01
  0.7260076E+02  0.9547838E+02  0.8106853E+01
  0.7259188E+02  0.9547387E+02  0.8106131E+01
  0.7258256E+02  0.9546884E+02  0.8105420E+01
  0.7257281E+02  0.9546331E+02  0.8104711E+01
  0.7256266E+02  0.9545732E+02  0.8103999E+01
      17       1
      25
  0.8253306E+02  0.9561074E+02  0.8780247E+01
  0.8212128E+02  0.9560833E+02  0.8758858E+01
  0.8171229E+02  0.9561791E+02  0.8732466E+01
  0.8130442E+02  0.9563030E+02  0.8701858E+01
  0.8089753E+02  0.9564447E+02  0.8667695E+01
  0.8049138E+02  0.9565953E+02  0.8630716E+01
  0.8008571E+02  0.9567460E+02  0.8591944E+01
  0.7968028E+02  0.9568903E+02  0.8552525E+01
  0.7927490E+02  0.9570239E+02  0.8513404E+01
  0.7886941E+02  0.9571432E+02  0.8475149E+01
  0.7846363E+02  0.9572448E+02  0.8437995E+01
  0.7805739E+02  0.9573255E+02  0.8402034E+01
  0.7765054E+02  0.9573831E+02  0.8367426E+01
  0.7724292E+02  0.9574159E+02  0.8334493E+01
  0.7683444E+02  0.9574234E+02  0.8303675E+01
  0.7642488E+02  0.9574003E+02  0.8275321E+01
  0.7601388E+02  0.9573347E+02  0.8249566E+01
  0.7560141E+02  0.9572265E+02  0.8226462E+01
  0.7518748E+02  0.9570777E+02  0.8205863E+01
  0.7477216E+02  0.9568895E+02  0.8187439E+01
  0.7435553E+02  0.9566620E+02  0.8170676E+01
  0.7393774E+02  0.9563935E+02  0.8154876E+01
  0.7351911E+02  0.9560776E+02  0.8139277E+01
  0.7310028E+02  0.9556894E+02  0.8124125E+01
  0.7269684E+02  0.9551059E+02  0.8115248E+01
      18       1
      25
  0.7751967E+02  0.9545732E+02  0.7879486E+01
  0.7730701E+02  0.9545732E+02  0.7853669E+01
  0.7709442E+02  0.9545732E+02  0.7830297E+01
  0.7688191E+02  0.9545732E+02  0.7809517E+01
  0.7666953E+02  0.9545732E+02  0.7791391E+01
  0.7645735E+02  0.9545732E+02  0.7775978E+01
  0.7624551E+02  0.9545732E+02  0.7763317E+01
  0.7603415E+02  0.9545732E+02  0.7753484E+01
  0.7582329E+02  0.9545732E+02  0.7746403E+01
  0.7561297E+02  0.9545732E+02  0.7742100E+01
  0.7540323E+02  0.9545732E+02  0.7740495E+01
  0.7519408E+02  0.9545732E+02  0.7741528E+01
  0.7498554E+02  0.9545732E+02  0.7745146E+01
  0.7477764E+02  0.9545732E+02  0.7751264E+01
  0.7457040E+02  0.9545732E+02  0.7759844E+01
  0.7436382E+02  0.9545732E+02  0.7770820E+01
  0.7415792E+02  0.9545732E+02  0.7784166E+01
  0.7395272E+02  0.9545732E+02  0.7799850E+01
  0.7374820E+02  0.9545732E+02  0.7817895E+01
  0.7354433E+02  0.9545732E+02  0.7838422E+01
  0.7334113E+02  0.9545732E+02  0.7861838E+01
  0.7313860E+02  0.9545732E+02  0.7889243E+01
  0.7293697E+02  0.9545732E+02  0.7923556E+01
  0.7273744E+02  0.9545732E+02  0.7973617E+01
  0.7256266E+02  0.9545732E+02  0.8103999E+01
      19       1
      25
  0.8245531E+02  0.9545732E+02  0.8728386E+01
  0.8225316E+02  0.9545732E+02  0.8709975E+01
  0.8204929E+02  0.9545732E+02  0.8686997E+01
  0.8184429E+02  0.9545732E+02  0.8660408E+01
  0.8163910E+02  0.9545732E+02  0.8630767E+01
  0.8143393E+02  0.9545732E+02  0.8598313E+01
  0.8122878E+02  0.9545732E+02  0.8563230E+01
  0.8102363E+02  0.9545732E+02  0.8525821E+01
  0.8081848E+02  0.9545732E+02  0.8486450E+01
  0.8061329E+02  0.9545732E+02  0.8445569E+01
  0.8040803E+02  0.9545732E+02  0.8403627E+01
  0.8020269E+02  0.9545732E+02  0.8361069E+01
  0.7999723E+02  0.9545732E+02  0.8318290E+01
  0.7979163E+02  0.9545732E+02  0.8275643E+01
  0.7958588E+02  0.9545732E+02  0.8233421E+01
  0.7937994E+02  0.9545732E+02  0.8191885E+01
  0.7917382E+02  0.9545732E+02  0.8151251E+01
  0.7896752E+02  0.9545732E+02  0.8111725E+01
  0.7876103E+02  0.9545732E+02  0.8073478E+01
  0.7855438E+02  0.9545732E+02  0.8036675E+01
  0.7834761E+02  0.9545732E+02  0.8001483E+01
  0.7814071E+02  0.9545732E+02  0.7968029E+01
  0.7793374E+02  0.9545732E+02  0.7936466E+01
  0.7772671E+02  0.9545732E+02  0.7906919E+01
  0.7751967E+02  0.9545732E+02  0.7879486E+01
      20       1
      25
  0.8245218E+02  0.9545732E+02  0.8776193E+01
  0.8218162E+02  0.9493349E+02  0.8680925E+01
  0.8191109E+02  0.9440971E+02  0.8585643E+01
  0.8164058E+02  0.9388599E+02  0.8490340E+01
  0.8137009E+02  0.9336234E+02  0.8395011E+01
  0.8109964E+02  0.9283874E+02  0.8299651E+01
  0.8082920E+02  0.9231521E+02  0.8204253E+01
  0.8055880E+02  0.9179174E+02  0.8108812E+01
  0.8028842E+02  0.9126834E+02  0.8013322E+01
  0.8001807E+02  0.9074500E+02  0.7917777E+01
  0.7974774E+02  0.9022172E+02  0.7822172E+01
  0.7947745E+02  0.8969852E+02  0.7726471E+01
